ORG_NAME,SEVERITY,_time,count,kpi
che,high,2023-04-27T00:00:00.000+0100,51,NETClosed
che,critical,2023-04-27T00:00:00.000+0100,2,NETClosed
buy,high,2023-04-27T00:00:00.000+0100,92,NETClosed
buy,critical,2023-04-27T00:00:00.000+0100,6,NETClosed
Voddisco,high,2023-04-27T00:00:00.000+0100,1618,NETClosed
Voddisco,critical,2023-04-27T00:00:00.000+0100,201,NETClosed
Savi 2,high,2023-04-27T00:00:00.000+0100,5,NETClosed
Savi 2,critical,2023-04-27T00:00:00.000+0100,6,NETClosed
Hestia,high,2023-04-27T00:00:00.000+0100,13,NETClosed
Hestia,critical,2023-04-27T00:00:00.000+0100,5,NETClosed
CHA,high,2023-04-27T00:00:00.000+0100,242,NETClosed
savi,high,2023-04-26T00:00:00.000+0100,484,NETClosed
savi,critical,2023-04-26T00:00:00.000+0100,19,NETClosed
pims,high,2023-04-26T00:00:00.000+0100,676,NETClosed
pims,critical,2023-04-26T00:00:00.000+0100,80,NETClosed
mflow,high,2023-04-26T00:00:00.000+0100,850,NETClosed
mflow,critical,2023-04-26T00:00:00.000+0100,61,NETClosed
cpubd,high,2023-04-26T00:00:00.000+0100,58,NETClosed
cpubd,critical,2023-04-26T00:00:00.000+0100,26,NETClosed
cproc,high,2023-04-26T00:00:00.000+0100,292,NETClosed
cproc,critical,2023-04-26T00:00:00.000+0100,41,NETClosed
cplay,high,2023-04-26T00:00:00.000+0100,98,NETClosed
cplay,critical,2023-04-26T00:00:00.000+0100,1,NETClosed
che,high,2023-04-26T00:00:00.000+0100,51,NETClosed
che,critical,2023-04-26T00:00:00.000+0100,2,NETClosed
buy,high,2023-04-26T00:00:00.000+0100,92,NETClosed
buy,critical,2023-04-26T00:00:00.000+0100,6,NETClosed
Voddisco,high,2023-04-26T00:00:00.000+0100,1664,NETClosed
Voddisco,critical,2023-04-26T00:00:00.000+0100,202,NETClosed
Savi 2,high,2023-04-26T00:00:00.000+0100,5,NETClosed
Savi 2,critical,2023-04-26T00:00:00.000+0100,6,NETClosed
Hestia,high,2023-04-26T00:00:00.000+0100,13,NETClosed
Hestia,critical,2023-04-26T00:00:00.000+0100,5,NETClosed
CHA,high,2023-04-26T00:00:00.000+0100,242,NETClosed
sota,high,2023-04-26T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-26T00:00:00.000+0100,819,NETOpen
savi,critical,2023-04-26T00:00:00.000+0100,44,NETOpen
pims,high,2023-04-26T00:00:00.000+0100,176,NETOpen
mflow,high,2023-04-26T00:00:00.000+0100,79,NETOpen
mflow,critical,2023-04-26T00:00:00.000+0100,8,NETOpen
cpubd,high,2023-04-26T00:00:00.000+0100,19,NETOpen
cpubd,critical,2023-04-26T00:00:00.000+0100,1,NETOpen
cproc,high,2023-04-26T00:00:00.000+0100,4,NETOpen
cplay,high,2023-04-26T00:00:00.000+0100,5,NETOpen
che,high,2023-04-26T00:00:00.000+0100,12,NETOpen
buy,high,2023-04-26T00:00:00.000+0100,5,NETOpen
buy,critical,2023-04-26T00:00:00.000+0100,3,NETOpen
Voddisco,high,2023-04-26T00:00:00.000+0100,1035,NETOpen
Voddisco,critical,2023-04-26T00:00:00.000+0100,159,NETOpen
Savi 2,high,2023-04-26T00:00:00.000+0100,116,NETOpen
Savi 2,critical,2023-04-26T00:00:00.000+0100,10,NETOpen
Hestia,high,2023-04-26T00:00:00.000+0100,2013,NETOpen
Hestia,critical,2023-04-26T00:00:00.000+0100,163,NETOpen
CHA,high,2023-04-26T00:00:00.000+0100,73,NETOpen
CHA,critical,2023-04-26T00:00:00.000+0100,16,NETOpen
sota,high,2023-04-25T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-25T00:00:00.000+0100,820,NETOpen
savi,critical,2023-04-25T00:00:00.000+0100,44,NETOpen
pims,high,2023-04-25T00:00:00.000+0100,176,NETOpen
mflow,high,2023-04-25T00:00:00.000+0100,77,NETOpen
mflow,critical,2023-04-25T00:00:00.000+0100,8,NETOpen
cpubd,high,2023-04-25T00:00:00.000+0100,17,NETOpen
cpubd,critical,2023-04-25T00:00:00.000+0100,1,NETOpen
cproc,high,2023-04-25T00:00:00.000+0100,4,NETOpen
cplay,high,2023-04-25T00:00:00.000+0100,5,NETOpen
che,high,2023-04-25T00:00:00.000+0100,10,NETOpen
buy,high,2023-04-25T00:00:00.000+0100,5,NETOpen
buy,critical,2023-04-25T00:00:00.000+0100,3,NETOpen
Voddisco,high,2023-04-25T00:00:00.000+0100,1033,NETOpen
Voddisco,critical,2023-04-25T00:00:00.000+0100,159,NETOpen
Savi 2,high,2023-04-25T00:00:00.000+0100,116,NETOpen
Savi 2,critical,2023-04-25T00:00:00.000+0100,10,NETOpen
Hestia,high,2023-04-25T00:00:00.000+0100,2013,NETOpen
Hestia,critical,2023-04-25T00:00:00.000+0100,163,NETOpen
CHA,high,2023-04-25T00:00:00.000+0100,74,NETOpen
CHA,critical,2023-04-25T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-25T00:00:00.000+0100,485,NETClosed
savi,critical,2023-04-25T00:00:00.000+0100,20,NETClosed
pims,high,2023-04-25T00:00:00.000+0100,676,NETClosed
pims,critical,2023-04-25T00:00:00.000+0100,80,NETClosed
mflow,high,2023-04-25T00:00:00.000+0100,850,NETClosed
mflow,critical,2023-04-25T00:00:00.000+0100,61,NETClosed
cpubd,high,2023-04-25T00:00:00.000+0100,58,NETClosed
cpubd,critical,2023-04-25T00:00:00.000+0100,26,NETClosed
cproc,high,2023-04-25T00:00:00.000+0100,292,NETClosed
cproc,critical,2023-04-25T00:00:00.000+0100,41,NETClosed
cplay,high,2023-04-25T00:00:00.000+0100,98,NETClosed
cplay,critical,2023-04-25T00:00:00.000+0100,1,NETClosed
che,high,2023-04-25T00:00:00.000+0100,51,NETClosed
che,critical,2023-04-25T00:00:00.000+0100,2,NETClosed
buy,high,2023-04-25T00:00:00.000+0100,92,NETClosed
buy,critical,2023-04-25T00:00:00.000+0100,6,NETClosed
Voddisco,high,2023-04-25T00:00:00.000+0100,1664,NETClosed
Voddisco,critical,2023-04-25T00:00:00.000+0100,202,NETClosed
Savi 2,high,2023-04-25T00:00:00.000+0100,5,NETClosed
Savi 2,critical,2023-04-25T00:00:00.000+0100,6,NETClosed
Hestia,high,2023-04-25T00:00:00.000+0100,13,NETClosed
Hestia,critical,2023-04-25T00:00:00.000+0100,5,NETClosed
CHA,high,2023-04-25T00:00:00.000+0100,241,NETClosed
savi,high,2023-04-24T00:00:00.000+0100,487,NETClosed
savi,critical,2023-04-24T00:00:00.000+0100,20,NETClosed
pims,high,2023-04-24T00:00:00.000+0100,676,NETClosed
sota,high,2023-04-24T00:00:00.000+0100,16,NETOpen
pims,critical,2023-04-24T00:00:00.000+0100,80,NETClosed
savi,high,2023-04-24T00:00:00.000+0100,820,NETOpen
mflow,high,2023-04-24T00:00:00.000+0100,850,NETClosed
savi,critical,2023-04-24T00:00:00.000+0100,44,NETOpen
mflow,critical,2023-04-24T00:00:00.000+0100,61,NETClosed
pims,high,2023-04-24T00:00:00.000+0100,176,NETOpen
cpubd,high,2023-04-24T00:00:00.000+0100,58,NETClosed
mflow,high,2023-04-24T00:00:00.000+0100,72,NETOpen
cpubd,critical,2023-04-24T00:00:00.000+0100,26,NETClosed
mflow,critical,2023-04-24T00:00:00.000+0100,8,NETOpen
cproc,high,2023-04-24T00:00:00.000+0100,292,NETClosed
cpubd,high,2023-04-24T00:00:00.000+0100,8,NETOpen
cproc,critical,2023-04-24T00:00:00.000+0100,41,NETClosed
cpubd,critical,2023-04-24T00:00:00.000+0100,1,NETOpen
cplay,high,2023-04-24T00:00:00.000+0100,98,NETClosed
cproc,high,2023-04-24T00:00:00.000+0100,3,NETOpen
cplay,critical,2023-04-24T00:00:00.000+0100,1,NETClosed
cplay,high,2023-04-24T00:00:00.000+0100,5,NETOpen
che,high,2023-04-24T00:00:00.000+0100,51,NETClosed
che,high,2023-04-24T00:00:00.000+0100,6,NETOpen
che,critical,2023-04-24T00:00:00.000+0100,2,NETClosed
buy,high,2023-04-24T00:00:00.000+0100,2,NETOpen
buy,high,2023-04-24T00:00:00.000+0100,92,NETClosed
buy,critical,2023-04-24T00:00:00.000+0100,3,NETOpen
buy,critical,2023-04-24T00:00:00.000+0100,6,NETClosed
Voddisco,high,2023-04-24T00:00:00.000+0100,1069,NETOpen
Voddisco,high,2023-04-24T00:00:00.000+0100,1623,NETClosed
Voddisco,critical,2023-04-24T00:00:00.000+0100,160,NETOpen
Voddisco,critical,2023-04-24T00:00:00.000+0100,201,NETClosed
Savi 2,high,2023-04-24T00:00:00.000+0100,116,NETOpen
Savi 2,high,2023-04-24T00:00:00.000+0100,5,NETClosed
Savi 2,critical,2023-04-24T00:00:00.000+0100,10,NETOpen
Savi 2,critical,2023-04-24T00:00:00.000+0100,6,NETClosed
Hestia,high,2023-04-24T00:00:00.000+0100,2013,NETOpen
Hestia,high,2023-04-24T00:00:00.000+0100,13,NETClosed
Hestia,critical,2023-04-24T00:00:00.000+0100,163,NETOpen
Hestia,critical,2023-04-24T00:00:00.000+0100,5,NETClosed
CHA,high,2023-04-24T00:00:00.000+0100,74,NETOpen
CHA,high,2023-04-24T00:00:00.000+0100,241,NETClosed
CHA,critical,2023-04-24T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-23T00:00:00.000+0100,485,NETClosed
savi,critical,2023-04-23T00:00:00.000+0100,20,NETClosed
pims,high,2023-04-23T00:00:00.000+0100,676,NETClosed
sota,high,2023-04-23T00:00:00.000+0100,16,NETOpen
pims,critical,2023-04-23T00:00:00.000+0100,80,NETClosed
savi,high,2023-04-23T00:00:00.000+0100,823,NETOpen
mflow,high,2023-04-23T00:00:00.000+0100,833,NETClosed
savi,critical,2023-04-23T00:00:00.000+0100,44,NETOpen
mflow,critical,2023-04-23T00:00:00.000+0100,57,NETClosed
pims,high,2023-04-23T00:00:00.000+0100,176,NETOpen
cpubd,high,2023-04-23T00:00:00.000+0100,58,NETClosed
mflow,high,2023-04-23T00:00:00.000+0100,89,NETOpen
cpubd,critical,2023-04-23T00:00:00.000+0100,26,NETClosed
mflow,critical,2023-04-23T00:00:00.000+0100,12,NETOpen
cproc,high,2023-04-23T00:00:00.000+0100,292,NETClosed
cpubd,high,2023-04-23T00:00:00.000+0100,8,NETOpen
cproc,critical,2023-04-23T00:00:00.000+0100,41,NETClosed
cpubd,critical,2023-04-23T00:00:00.000+0100,1,NETOpen
cplay,high,2023-04-23T00:00:00.000+0100,98,NETClosed
cproc,high,2023-04-23T00:00:00.000+0100,3,NETOpen
cplay,critical,2023-04-23T00:00:00.000+0100,1,NETClosed
cplay,high,2023-04-23T00:00:00.000+0100,5,NETOpen
che,high,2023-04-23T00:00:00.000+0100,51,NETClosed
che,high,2023-04-23T00:00:00.000+0100,6,NETOpen
che,critical,2023-04-23T00:00:00.000+0100,2,NETClosed
buy,high,2023-04-23T00:00:00.000+0100,2,NETOpen
buy,high,2023-04-23T00:00:00.000+0100,92,NETClosed
buy,critical,2023-04-23T00:00:00.000+0100,3,NETOpen
buy,critical,2023-04-23T00:00:00.000+0100,6,NETClosed
Voddisco,high,2023-04-23T00:00:00.000+0100,1062,NETOpen
Voddisco,high,2023-04-23T00:00:00.000+0100,1630,NETClosed
Voddisco,critical,2023-04-23T00:00:00.000+0100,161,NETOpen
Voddisco,critical,2023-04-23T00:00:00.000+0100,200,NETClosed
Savi 2,high,2023-04-23T00:00:00.000+0100,116,NETOpen
Savi 2,high,2023-04-23T00:00:00.000+0100,5,NETClosed
Savi 2,critical,2023-04-23T00:00:00.000+0100,10,NETOpen
Savi 2,critical,2023-04-23T00:00:00.000+0100,6,NETClosed
Hestia,high,2023-04-23T00:00:00.000+0100,2013,NETOpen
Hestia,high,2023-04-23T00:00:00.000+0100,13,NETClosed
Hestia,critical,2023-04-23T00:00:00.000+0100,163,NETOpen
Hestia,critical,2023-04-23T00:00:00.000+0100,5,NETClosed
CHA,high,2023-04-23T00:00:00.000+0100,73,NETOpen
CHA,high,2023-04-23T00:00:00.000+0100,241,NETClosed
CHA,critical,2023-04-23T00:00:00.000+0100,16,NETOpen
sota,high,2023-04-22T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-22T00:00:00.000+0100,820,NETOpen
savi,critical,2023-04-22T00:00:00.000+0100,44,NETOpen
pims,high,2023-04-22T00:00:00.000+0100,176,NETOpen
mflow,high,2023-04-22T00:00:00.000+0100,89,NETOpen
mflow,critical,2023-04-22T00:00:00.000+0100,12,NETOpen
cpubd,high,2023-04-22T00:00:00.000+0100,8,NETOpen
cpubd,critical,2023-04-22T00:00:00.000+0100,1,NETOpen
cproc,high,2023-04-22T00:00:00.000+0100,3,NETOpen
cplay,high,2023-04-22T00:00:00.000+0100,5,NETOpen
che,high,2023-04-22T00:00:00.000+0100,6,NETOpen
buy,high,2023-04-22T00:00:00.000+0100,2,NETOpen
buy,critical,2023-04-22T00:00:00.000+0100,3,NETOpen
Voddisco,high,2023-04-22T00:00:00.000+0100,1061,NETOpen
Voddisco,critical,2023-04-22T00:00:00.000+0100,161,NETOpen
Savi 2,high,2023-04-22T00:00:00.000+0100,116,NETOpen
Savi 2,critical,2023-04-22T00:00:00.000+0100,10,NETOpen
Hestia,high,2023-04-22T00:00:00.000+0100,2013,NETOpen
Hestia,critical,2023-04-22T00:00:00.000+0100,163,NETOpen
CHA,high,2023-04-22T00:00:00.000+0100,73,NETOpen
CHA,critical,2023-04-22T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-22T00:00:00.000+0100,485,NETClosed
savi,critical,2023-04-22T00:00:00.000+0100,20,NETClosed
pims,high,2023-04-22T00:00:00.000+0100,676,NETClosed
pims,critical,2023-04-22T00:00:00.000+0100,80,NETClosed
mflow,high,2023-04-22T00:00:00.000+0100,833,NETClosed
mflow,critical,2023-04-22T00:00:00.000+0100,57,NETClosed
cpubd,high,2023-04-22T00:00:00.000+0100,58,NETClosed
cpubd,critical,2023-04-22T00:00:00.000+0100,26,NETClosed
cproc,high,2023-04-22T00:00:00.000+0100,292,NETClosed
cproc,critical,2023-04-22T00:00:00.000+0100,41,NETClosed
cplay,high,2023-04-22T00:00:00.000+0100,98,NETClosed
cplay,critical,2023-04-22T00:00:00.000+0100,1,NETClosed
che,high,2023-04-22T00:00:00.000+0100,51,NETClosed
che,critical,2023-04-22T00:00:00.000+0100,2,NETClosed
buy,high,2023-04-22T00:00:00.000+0100,92,NETClosed
buy,critical,2023-04-22T00:00:00.000+0100,6,NETClosed
Voddisco,high,2023-04-22T00:00:00.000+0100,1630,NETClosed
Voddisco,critical,2023-04-22T00:00:00.000+0100,200,NETClosed
Savi 2,high,2023-04-22T00:00:00.000+0100,5,NETClosed
Savi 2,critical,2023-04-22T00:00:00.000+0100,6,NETClosed
Hestia,high,2023-04-22T00:00:00.000+0100,13,NETClosed
Hestia,critical,2023-04-22T00:00:00.000+0100,5,NETClosed
CHA,high,2023-04-22T00:00:00.000+0100,241,NETClosed
sota,high,2023-04-21T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-21T00:00:00.000+0100,817,NETOpen
savi,critical,2023-04-21T00:00:00.000+0100,44,NETOpen
pims,high,2023-04-21T00:00:00.000+0100,176,NETOpen
mflow,high,2023-04-21T00:00:00.000+0100,89,NETOpen
mflow,critical,2023-04-21T00:00:00.000+0100,12,NETOpen
cpubd,high,2023-04-21T00:00:00.000+0100,8,NETOpen
cpubd,critical,2023-04-21T00:00:00.000+0100,1,NETOpen
cproc,high,2023-04-21T00:00:00.000+0100,3,NETOpen
cplay,high,2023-04-21T00:00:00.000+0100,5,NETOpen
che,high,2023-04-21T00:00:00.000+0100,6,NETOpen
buy,high,2023-04-21T00:00:00.000+0100,2,NETOpen
buy,critical,2023-04-21T00:00:00.000+0100,3,NETOpen
Voddisco,high,2023-04-21T00:00:00.000+0100,1054,NETOpen
Voddisco,critical,2023-04-21T00:00:00.000+0100,161,NETOpen
Savi 2,high,2023-04-21T00:00:00.000+0100,115,NETOpen
Savi 2,critical,2023-04-21T00:00:00.000+0100,10,NETOpen
Hestia,high,2023-04-21T00:00:00.000+0100,2013,NETOpen
Hestia,critical,2023-04-21T00:00:00.000+0100,163,NETOpen
CHA,high,2023-04-21T00:00:00.000+0100,73,NETOpen
CHA,critical,2023-04-21T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-21T00:00:00.000+0100,489,NETClosed
savi,critical,2023-04-21T00:00:00.000+0100,22,NETClosed
pims,high,2023-04-21T00:00:00.000+0100,676,NETClosed
pims,critical,2023-04-21T00:00:00.000+0100,80,NETClosed
mflow,high,2023-04-21T00:00:00.000+0100,833,NETClosed
mflow,critical,2023-04-21T00:00:00.000+0100,57,NETClosed
cpubd,high,2023-04-21T00:00:00.000+0100,58,NETClosed
cpubd,critical,2023-04-21T00:00:00.000+0100,26,NETClosed
cproc,high,2023-04-21T00:00:00.000+0100,292,NETClosed
cproc,critical,2023-04-21T00:00:00.000+0100,41,NETClosed
cplay,high,2023-04-21T00:00:00.000+0100,98,NETClosed
cplay,critical,2023-04-21T00:00:00.000+0100,1,NETClosed
che,high,2023-04-21T00:00:00.000+0100,51,NETClosed
che,critical,2023-04-21T00:00:00.000+0100,2,NETClosed
buy,high,2023-04-21T00:00:00.000+0100,92,NETClosed
buy,critical,2023-04-21T00:00:00.000+0100,6,NETClosed
Voddisco,high,2023-04-21T00:00:00.000+0100,1631,NETClosed
Voddisco,critical,2023-04-21T00:00:00.000+0100,201,NETClosed
Savi 2,high,2023-04-21T00:00:00.000+0100,5,NETClosed
Savi 2,critical,2023-04-21T00:00:00.000+0100,6,NETClosed
Hestia,high,2023-04-21T00:00:00.000+0100,13,NETClosed
Hestia,critical,2023-04-21T00:00:00.000+0100,5,NETClosed
CHA,high,2023-04-21T00:00:00.000+0100,241,NETClosed
savi,high,2023-04-20T00:00:00.000+0100,486,NETClosed
savi,critical,2023-04-20T00:00:00.000+0100,21,NETClosed
pims,high,2023-04-20T00:00:00.000+0100,676,NETClosed
pims,critical,2023-04-20T00:00:00.000+0100,80,NETClosed
mflow,high,2023-04-20T00:00:00.000+0100,833,NETClosed
mflow,critical,2023-04-20T00:00:00.000+0100,57,NETClosed
cpubd,high,2023-04-20T00:00:00.000+0100,58,NETClosed
cpubd,critical,2023-04-20T00:00:00.000+0100,26,NETClosed
cproc,high,2023-04-20T00:00:00.000+0100,292,NETClosed
cproc,critical,2023-04-20T00:00:00.000+0100,41,NETClosed
cplay,high,2023-04-20T00:00:00.000+0100,98,NETClosed
cplay,critical,2023-04-20T00:00:00.000+0100,1,NETClosed
che,high,2023-04-20T00:00:00.000+0100,51,NETClosed
che,critical,2023-04-20T00:00:00.000+0100,2,NETClosed
buy,high,2023-04-20T00:00:00.000+0100,92,NETClosed
buy,critical,2023-04-20T00:00:00.000+0100,6,NETClosed
Voddisco,high,2023-04-20T00:00:00.000+0100,1633,NETClosed
Voddisco,critical,2023-04-20T00:00:00.000+0100,203,NETClosed
Savi 2,high,2023-04-20T00:00:00.000+0100,5,NETClosed
Savi 2,critical,2023-04-20T00:00:00.000+0100,6,NETClosed
Hestia,high,2023-04-20T00:00:00.000+0100,13,NETClosed
Hestia,critical,2023-04-20T00:00:00.000+0100,5,NETClosed
CHA,high,2023-04-20T00:00:00.000+0100,241,NETClosed
sota,high,2023-04-20T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-20T00:00:00.000+0100,799,NETOpen
savi,critical,2023-04-20T00:00:00.000+0100,45,NETOpen
pims,high,2023-04-20T00:00:00.000+0100,176,NETOpen
mflow,high,2023-04-20T00:00:00.000+0100,89,NETOpen
mflow,critical,2023-04-20T00:00:00.000+0100,12,NETOpen
cpubd,high,2023-04-20T00:00:00.000+0100,8,NETOpen
cpubd,critical,2023-04-20T00:00:00.000+0100,1,NETOpen
cproc,high,2023-04-20T00:00:00.000+0100,3,NETOpen
cplay,high,2023-04-20T00:00:00.000+0100,5,NETOpen
che,high,2023-04-20T00:00:00.000+0100,6,NETOpen
buy,high,2023-04-20T00:00:00.000+0100,2,NETOpen
buy,critical,2023-04-20T00:00:00.000+0100,3,NETOpen
Voddisco,high,2023-04-20T00:00:00.000+0100,1042,NETOpen
Voddisco,critical,2023-04-20T00:00:00.000+0100,161,NETOpen
Savi 2,high,2023-04-20T00:00:00.000+0100,115,NETOpen
Savi 2,critical,2023-04-20T00:00:00.000+0100,10,NETOpen
Hestia,high,2023-04-20T00:00:00.000+0100,2013,NETOpen
Hestia,critical,2023-04-20T00:00:00.000+0100,163,NETOpen
CHA,high,2023-04-20T00:00:00.000+0100,73,NETOpen
CHA,critical,2023-04-20T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-19T00:00:00.000+0100,486,NETClosed
savi,critical,2023-04-19T00:00:00.000+0100,21,NETClosed
pims,high,2023-04-19T00:00:00.000+0100,676,NETClosed
pims,critical,2023-04-19T00:00:00.000+0100,80,NETClosed
mflow,high,2023-04-19T00:00:00.000+0100,833,NETClosed
mflow,critical,2023-04-19T00:00:00.000+0100,57,NETClosed
cpubd,high,2023-04-19T00:00:00.000+0100,58,NETClosed
cpubd,critical,2023-04-19T00:00:00.000+0100,26,NETClosed
cproc,high,2023-04-19T00:00:00.000+0100,292,NETClosed
cproc,critical,2023-04-19T00:00:00.000+0100,41,NETClosed
cplay,high,2023-04-19T00:00:00.000+0100,98,NETClosed
cplay,critical,2023-04-19T00:00:00.000+0100,1,NETClosed
che,high,2023-04-19T00:00:00.000+0100,51,NETClosed
che,critical,2023-04-19T00:00:00.000+0100,2,NETClosed
buy,high,2023-04-19T00:00:00.000+0100,92,NETClosed
buy,critical,2023-04-19T00:00:00.000+0100,6,NETClosed
Voddisco,high,2023-04-19T00:00:00.000+0100,1633,NETClosed
Voddisco,critical,2023-04-19T00:00:00.000+0100,203,NETClosed
Savi 2,high,2023-04-19T00:00:00.000+0100,5,NETClosed
Savi 2,critical,2023-04-19T00:00:00.000+0100,6,NETClosed
Hestia,high,2023-04-19T00:00:00.000+0100,13,NETClosed
Hestia,critical,2023-04-19T00:00:00.000+0100,5,NETClosed
CHA,high,2023-04-19T00:00:00.000+0100,241,NETClosed
sota,high,2023-04-19T00:00:00.000+0100,16,NETOpen
savi,high,2023-04-19T00:00:00.000+0100,799,NETOpen
savi,critical,2023-04-19T00:00:00.000+0100,45,NETOpen
pims,high,2023-04-19T00:00:00.000+0100,176,NETOpen
mflow,high,2023-04-19T00:00:00.000+0100,89,NETOpen
mflow,critical,2023-04-19T00:00:00.000+0100,12,NETOpen
cpubd,high,2023-04-19T00:00:00.000+0100,8,NETOpen
cpubd,critical,2023-04-19T00:00:00.000+0100,1,NETOpen
cproc,high,2023-04-19T00:00:00.000+0100,3,NETOpen
cplay,high,2023-04-19T00:00:00.000+0100,5,NETOpen
che,high,2023-04-19T00:00:00.000+0100,6,NETOpen
buy,high,2023-04-19T00:00:00.000+0100,2,NETOpen
buy,critical,2023-04-19T00:00:00.000+0100,3,NETOpen
Voddisco,high,2023-04-19T00:00:00.000+0100,1042,NETOpen
Voddisco,critical,2023-04-19T00:00:00.000+0100,161,NETOpen
Savi 2,high,2023-04-19T00:00:00.000+0100,115,NETOpen
Savi 2,critical,2023-04-19T00:00:00.000+0100,10,NETOpen
Hestia,high,2023-04-19T00:00:00.000+0100,2013,NETOpen
Hestia,critical,2023-04-19T00:00:00.000+0100,163,NETOpen
CHA,high,2023-04-19T00:00:00.000+0100,73,NETOpen
CHA,critical,2023-04-19T00:00:00.000+0100,16,NETOpen
